feature,token_id,V1,cluster,feature,predicted_value,word,sentence,pos_coarse,pos_fine,dependency,lemma,head,head_pos,head_lemma,head_dependency,entity_type,entity_label,is_alpha,is_stop,is_punct,shape,top_bottom
reside,20474,38742,2,reside,-1.2806851,green,I have it paired with the small groundcover composite green-and-gold ( Chrysogonum virginianum ; Zones 4-9 ) .,ADJ,JJ,amod,green,gold,NOUN,gold,pobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
reside,40312,98457,0,reside,-1.3650935,2014,"The top pick of the 2014 draft made one eye-popping hit after his rookie shrink wrap came off , cutting down Arizona Cardinals RB Stepfan Taylor for a 5-yard loss .",NUM,CD,nummod,2014,draft,NOUN,draft,pobj,DATE,B,FALSE,FALSE,FALSE,dddd,bottom
reside,75312,2363646,4,reside,-1.3653346,<,"<p> As it looks to further expand its reach into customers ' homes , Best Buy is rolling out a new partnership with Vivint Smart Home .",X,XX,dep,<,rolling,VERB,roll,ROOT,,O,FALSE,FALSE,FALSE,<,bottom
reside,105721,14856,0,reside,-1.4808,seat,Dr. al-Baz climbed into the passenger seat and put his suitcase on the floor between his feet .,NOUN,NN,pobj,seat,into,ADP,into,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
reside,138502,30780,4,reside,-1.3349607,wing,"union , an island near Madagascar that is part of France -- and another wing segment found more recently near the coast of Tanzania .",NOUN,NN,compound,wing,segment,NOUN,segment,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
reside,149893,237792,2,reside,-1.4166598,write,It 's not like the magazines that I write for have bureaus overseas or security consultants or anything like that .,VERB,VBP,relcl,write,magazines,NOUN,magazine,pobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
reside,156287,58647,3,reside,-1.863845,head,"His forehead resting on a side table inside the Georgia Dome , a hoodie covering his head , Coleman got in a short nap at the start of the event .",NOUN,NN,dobj,head,covering,VERB,cover,acl,,O,TRUE,FALSE,FALSE,xxxx,bottom
reside,185581,70590,1,reside,-1.3017049,2014,"The enforcement of minor quality-of-life offenses , known as "" broken windows "" policing , also declined after Garner 's 2014 death but persists throughout the city .",NUM,CD,nummod,2014,death,NOUN,death,pobj,DATE,B,FALSE,FALSE,FALSE,dddd,bottom
reside,190880,26799,0,reside,-1.33669,raised,"The three-year-old company , which graduated Y Combinator and has raised close to $2 million from investors , dispenses with garbage links and makes websites more dynamic and personal to readers using its machine learning model .",VERB,VBN,conj,raise,graduated,VERB,graduate,relcl,,O,TRUE,FALSE,FALSE,xxxx,bottom
reside,207431,102438,0,reside,-1.2909325,million,"Father 's Day is the fifth most popular card-sending holiday , with an estimated $95 million in card sales .",NUM,CD,pobj,million,with,ADP,with,prep,MONEY,I,TRUE,FALSE,FALSE,xxxx,bottom
residue,12949,42724,4,residue,0.12553987,Sunday,"# Sunday , July 13 : Cartoonist and inventor Steven M. Johnson , author of Public Therapy Buses , Information Specialty Bums , Solar Cook-A-Mats and Other Visions of the 21st Century , will share his "" secrets for coming up with numbingly dumb , humorous invention concepts . """,PROPN,NNP,npadvmod,Sunday,share,VERB,share,ROOT,DATE,B,TRUE,FALSE,FALSE,Xxxxx,top
residue,79819,134287,0,residue,0.14393304,4,"The sun rises behind the Hawthorne Bridge on Saturday , March 4 , 2017 .",NUM,CD,nummod,4,March,PROPN,March,appos,DATE,I,FALSE,FALSE,FALSE,d,top
residue,86319,26800,1,residue,0.13855308,dog,"Lest I get too much credit for my charity , I must hasten to point out that I am both mayor and dog-catcher.",NOUN,NN,compound,dog,catcher,NOUN,catcher,conj,,O,TRUE,FALSE,FALSE,xxx,top
residue,101516,241774,2,residue,0.13411473,head,# The boy frowned and shook his head .,NOUN,NN,dobj,head,shook,VERB,shake,conj,,O,TRUE,FALSE,FALSE,xxxx,top
residue,119941,38743,1,residue,0.14609665,tops,"As clouds gave way to sunshine and minutes bled into hours , the Sole Sisters , in their trademark tank tops with a breast cancer pin near their shoulders , walked the course in unison . """,NOUN,NNS,nsubj,top,walked,VERB,walk,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
residue,142515,110401,2,residue,0.12763834,open,"I think the floodgates are going to open . """,VERB,VB,xcomp,open,going,VERB,go,ccomp,,O,TRUE,FALSE,FALSE,xxxx,top
residue,142687,221869,2,residue,0.12837319,head,"# "" It 's nice to meet you , Marian , "" he said with a charming but still sincere tilt of his head , pausing as I ordered my own tall latte , even lingering as the barista made my drink , telling me I was doing a hell of a job on my show . """,NOUN,NN,pobj,head,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
residue,148948,62629,4,residue,0.12856269,straight,"In the NHL , only three teams won the Stanley Cup from 1976 through 1985 --Montreal won four straight , the N.Y .",NOUN,NN,dobj,straight,won,VERB,win,conj,,O,TRUE,FALSE,FALSE,xxxx,top
residue,160858,281584,0,residue,0.14170805,head,"Oh , "" I blurted , thumping my head on the shield of glass .",NOUN,NN,dobj,head,thumping,VERB,thump,advcl,,O,TRUE,FALSE,FALSE,xxxx,top
residue,217829,22819,2,residue,0.14771003,chicken,"it took her to consume half of Evelyn 's h a m sandwich and a chicken thigh from Boston Market , and relieve herself twice .",NOUN,NN,compound,chicken,thigh,NOUN,thigh,conj,,O,TRUE,FALSE,FALSE,xxxx,top
residue,4892,369166,0,residue,-0.048646316,week,"So , there 's Gallows and Anderson facing off against Cesaro and Sheamus for the honor of losing to New Day next week ( wash , rinse , repeat ) , and there 's Bayley taking on Alicia Fox because of some convoluted story involving a crush on Cedric Alexander .",NOUN,NN,npadvmod,week,losing,VERB,lose,pcomp,DATE,I,TRUE,FALSE,FALSE,xxxx,bottom
residue,39990,46705,1,residue,-0.049769573,business,"<p> With a $600,000 loan from Benefit Chicago , he 's planning to add technology and hire and train additional people to expand the business .",NOUN,NN,dobj,business,expand,VERB,expand,xcomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
residue,62497,14857,1,residue,-0.040798508,office,"So , I applied a bit of chutzpa in calling Don King 's office and making an appointment .",NOUN,NN,dobj,office,calling,VERB,call,pcomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
residue,63060,14857,0,residue,-0.061540183,business,"But when notified that an account appears to be linked to abusive or illegal activity , firms should investigate and take action , said Andrea Matwyshyn , assistant professor of legal studies and business ethics at the University of Pennsylvania 's Wharton School .",NOUN,NN,compound,business,ethics,NOUN,ethic,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
residue,63813,146230,1,residue,-0.05191241,office,: # Thick foundations of the past felt more appropriate for clown college than the office .,NOUN,NN,pobj,office,than,ADP,than,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
residue,98183,643855,2,residue,-0.044551827,',It is the centerpiece of local officials ' campaign to establish Paterson as a tourist destination and the impetus for Hamilton 's plan to create a manufacturing center that would lessen America 's dependence on European factories .,PART,POS,case,',officials,NOUN,official,poss,,O,FALSE,FALSE,TRUE,',bottom
residue,102962,675703,0,residue,-0.065124854,about,"about 6 ounces ; for a shorter pour of a potent "" booze-forward drink "" such as a Manhattan ; it looks like a wine glass that 's missing the top part of the bowl .",ADV,RB,advmod,about,6,NUM,6,nummod,QUANTITY,B,TRUE,TRUE,FALSE,xxxx,bottom
residue,106727,122344,3,residue,-0.041811697,businesses,"Smaller businesses in the Aberdeen/Havre de Grace area are applying for the tax credit , too .",NOUN,NNS,nsubj,business,applying,VERB,apply,ROOT,,O,TRUE,FALSE,FALSE,xxxx,bottom
residue,124994,106420,2,residue,-0.049532413,Tuesday,He followed that with another 0-for-2 night Tuesday .,PROPN,NNP,npadvmod,Tuesday,night,NOUN,night,pobj,DATE,I,TRUE,FALSE,FALSE,Xxxxx,bottom
residue,206737,58648,3,residue,-0.043113828,business,The Obama administration retreated a little in its quest to coerce religious groups and religious business owners into providing contraceptives and abortifacients to their employees .,NOUN,NN,compound,business,owners,NOUN,owner,conj,,O,TRUE,FALSE,FALSE,xxxx,bottom
respect,33051,26801,3,respect,3.7895942,Thank,"@!EMMA-SKY , -Author , -# High Hopes and Missed Opportunities in Iraq "" : Thank you .",VERB,VBP,ROOT,thank,Thank,VERB,thank,ROOT,,O,TRUE,FALSE,FALSE,Xxxxx,top
respect,80163,58649,4,respect,3.8560522,thank,"# 1 Big thank you to Norman &amp; Jules Toy Shop in Brooklyn , New York .",VERB,VBP,ROOT,thank,thank,VERB,thank,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
respect,93643,14858,1,respect,3.837078,Joker,"With Hamill voicing the Joker and the legendary Kevin Conroy as the Dark Knight , this game took the two characters ' rivalry to a level not seen in the animated series .",PROPN,NNP,dobj,Joker,voicing,VERB,voice,pcomp,PERSON,B,TRUE,FALSE,FALSE,Xxxxx,top
respect,102313,126326,1,respect,4.324041,Thank,"Thank you , Lieutenant ... ? """,VERB,VBP,ROOT,thank,Thank,VERB,thank,ROOT,,O,TRUE,FALSE,FALSE,Xxxxx,top
respect,114549,62630,1,respect,3.7466352,professional,"They were a pair of professional guns , gunslicks hired for the protection their skills could bring .",ADJ,JJ,amod,professional,guns,NOUN,gun,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
respect,157503,30782,1,respect,3.84489,Police,Pleines added that he received an email last week inviting him to the event from the president of the Chicago Police Sergeants ' Association .,PROPN,NNP,compound,Police,Sergeants,PROPN,Sergeants,poss,ORG,I,TRUE,FALSE,FALSE,Xxxxx,top
respect,158486,631913,3,respect,4.1553607,woman,# Coulter did not know how many hours had passed when he heard the woman call out .,NOUN,NN,nsubj,woman,call,VERB,call,ccomp,,O,TRUE,FALSE,FALSE,xxxx,top
respect,161234,245756,4,respect,3.8764334,good,I thought of arguing with her that my right to speak on those issues derives from the fact that I have two daughters and have been married for 38 years to the same good woman .,ADJ,JJ,amod,good,woman,NOUN,woman,pobj,,O,TRUE,FALSE,FALSE,xxxx,top
respect,196487,118364,2,respect,4.8151927,Police,Ford now offers a super-low-profile visor light bar that mounts inside the Police Interceptor Utility to enable a stealth appearance .,PROPN,NNP,compound,Police,Interceptor,PROPN,Interceptor,compound,ORG,I,TRUE,FALSE,FALSE,Xxxxx,top
respect,200068,293528,3,respect,3.9569473,woman,"The movie opens up , and I wo n't give away the plot in any way , where your son -- and this is a true story -- there was a Muslim woman and there is a young child .",NOUN,NN,attr,woman,was,VERB,be,conj,,O,TRUE,FALSE,FALSE,xxxx,top
respect,1943,432863,1,respect,-3.2112105,group,"Maxwell-Parish 's Wu-Tang Can arrives just in time for the group 's 20th-anniversary album , which is slated for release in July .",NOUN,NN,poss,group,album,NOUN,album,pobj,,O,TRUE,FALSE,FALSE,xxxx,bottom
respect,15130,440825,4,respect,-3.2186644,two,"A grizzly named Sky travels from snow-covered mountains to salmon spawning grounds , protecting her two cubs .",NUM,CD,nummod,two,cubs,NOUN,cub,dobj,CARDINAL,B,TRUE,TRUE,FALSE,xxx,bottom
respect,40687,146231,2,respect,-3.8660831,Thursday,"Highlights from the semi-finals of the Columbia Teen Idol competition at the Slayton House Theatre on Thursday , Oct. 5 .",PROPN,NNP,pobj,Thursday,on,ADP,on,prep,DATE,B,TRUE,FALSE,FALSE,Xxxxx,bottom
respect,41809,22820,3,respect,-3.3419101,cup,Ladle 1 cup batter into a large funnel with your finger over the bottom or into a mixing cup .,NOUN,NN,compound,cup,batter,NOUN,batter,ROOT,,O,TRUE,FALSE,FALSE,xxx,bottom
respect,45848,46706,0,respect,-3.3755362,cup,Madame poured me a cup of stale tea .,NOUN,NN,dobj,cup,poured,VERB,pour,ROOT,,O,TRUE,FALSE,FALSE,xxx,bottom
respect,75791,70592,0,respect,-3.2999973,9,"Masters Live "" coverage begins at 9 a.m .",NUM,CD,nummod,9,a.m,NOUN,a.m,pobj,DATE,B,FALSE,FALSE,FALSE,d,bottom
respect,77519,102440,4,respect,-3.7825391,car,"Milo Yiannopoulos was whisked away in a car after a brief appearance at the University of California , Berkeley that drew a few dozen supporters and a slightly larger crowd protesting the right-wing provocateur .",NOUN,NN,pobj,car,in,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxx,bottom
respect,80733,114383,1,respect,-3.378704,office,Dominic was waiting for him in the parking lot outside his office that Friday evening .,NOUN,NN,pobj,office,outside,ADP,outside,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
respect,145604,70592,1,respect,-3.6838136,window,"# Looking through the window a moment later , Thomas saw Sarah coming slowly across the yard , weighed down by heavy winter boots , a little plumper after children .",NOUN,NN,pobj,window,through,ADP,through,prep,,O,TRUE,FALSE,FALSE,xxxx,bottom
respect,195716,293528,4,respect,-3.9111378,car,The officers took the child and mother to the hospital in their unmarked police car where Laguna continued the chest compressions .,NOUN,NN,pobj,car,in,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxx,bottom
respirate,30298,277605,2,respirate,0.26397407,head,"<p> "" Not really , "" he said , shaking his head . """,NOUN,NN,dobj,head,shaking,VERB,shake,advcl,,O,TRUE,FALSE,FALSE,xxxx,top
respirate,48814,182061,2,respirate,0.28639156,off,But then he wanted me to take my bikini bottoms off - I started to feel very uncomfortable .,ADP,IN,prt,off,take,VERB,take,ccomp,,O,TRUE,TRUE,FALSE,xxx,top
respirate,101516,241776,2,respirate,0.24995965,head,# The boy frowned and shook his head .,NOUN,NN,dobj,head,shook,VERB,shake,conj,,O,TRUE,FALSE,FALSE,xxxx,top
respirate,105570,30783,4,respirate,0.25289387,chair,"<p> "" I just got goosebumps and nearly fell off the chair , "" Hawkins recalls , when she first heard that the filmmaker had written a character specifically for her .",NOUN,NN,pobj,chair,off,ADP,off,prep,,O,TRUE,FALSE,FALSE,xxxx,top
respirate,109401,66612,2,respirate,0.2600549,head,"# With a shake of his head , Jared addressed the bartender again .",NOUN,NN,pobj,head,of,ADP,of,prep,,O,TRUE,FALSE,FALSE,xxxx,top
respirate,121655,46707,3,respirate,0.26708543,head,Deputy Sheriff Wyatt Earp struck Brocius on the head and took him to jail .,NOUN,NN,pobj,head,on,ADP,on,prep,,O,TRUE,FALSE,FALSE,xxxx,top
respirate,145589,106422,3,respirate,0.29118878,shoulder,"# Thomas had an urge to look over his shoulder for the unseen boy , Shep 's intended playmate .",NOUN,NN,pobj,shoulder,over,ADP,over,prep,,O,TRUE,FALSE,FALSE,xxxx,top
respirate,164526,10878,4,respirate,0.26519683,chair,"In my chair I pitched forward , my shoulders drawing together , trying to fold myself up , my hands holding each other in my lap .",NOUN,NN,pobj,chair,In,ADP,in,prep,,O,TRUE,FALSE,FALSE,xxxx,top
respirate,190184,26802,1,respirate,0.31555048,chair,"# "" Coffee , "" Sophie said robotically and poured herself a cup before sliding into a chair across from Colt . """,NOUN,NN,pobj,chair,into,ADP,into,prep,,O,TRUE,FALSE,FALSE,xxxx,top
respirate,191598,42726,1,respirate,0.26460698,knee,His knee was broken so badly that it pierced the skin and may have caused massive bleeding .,NOUN,NN,nsubjpass,knee,broken,VERB,break,ROOT,,O,TRUE,FALSE,FALSE,xxxx,top
respirate,9074,2916,1,respirate,-0.15010019,Louis,"Jonathan Parker , 31 , whose family lived for generations on Stockard Avenue in the buyout area , has moved with his father , John Parker , to another part of St. Louis County .",PROPN,NNP,compound,Louis,County,PROPN,County,pobj,GPE,I,TRUE,FALSE,FALSE,Xxxxx,bottom
respirate,20336,26802,2,respirate,-0.114235006,sun,I plant it in part to full sun and moist to wet soil for best flowering .,NOUN,NN,pobj,sun,to,ADP,to,prep,,O,TRUE,FALSE,FALSE,xxx,bottom
respirate,30017,50688,2,respirate,-0.16655402,Thursday,"That was poor late-game execution on inbound plays by the Wolverines , really , a point coach John Beilein planned to drive home during a brief practice Tuesday before the team headed to Kansas City for Thursday 's Midwest Regional semifinal against Oregon .",PROPN,NNP,poss,Thursday,semifinal,NOUN,semifinal,pobj,DATE,B,TRUE,FALSE,FALSE,Xxxxx,bottom
respirate,97949,2916,3,respirate,-0.1314442,Hill,"The Signal Hill store , at 2475 Cherry Ave. , is an anchor at a new development called Heritage Square .",PROPN,NNP,compound,Hill,store,NOUN,store,nsubj,ORG,I,TRUE,FALSE,FALSE,Xxxx,bottom
respirate,107592,18840,1,respirate,-0.11756239,free,"complimentary digital access has been provided to you , without a subscription , for free starting today and ending in 14 days .",ADJ,JJ,amod,free,starting,VERB,start,pcomp,,O,TRUE,FALSE,FALSE,xxxx,bottom
